trainingdata,generation,weight,feature
frnd,3958,-0.057009,1
frnd,3958,-0.061706,2
frnd,3958,-0.132820,3
frnd,3958,-0.338435,4
frnd,3958,-0.290244,5
frnd,3958,0.141384,6
frnd,3958,0.101200,7
frnd,3958,0.342669,8
frnd,3958,-0.756787,9
frnd,3958,-0.181888,10
frnd,3958,0.066213,11
frnd,3958,-0.103273,12
frnd,3958,0.051801,13
frnd,3959,-0.057009,1
frnd,3959,-0.061706,2
frnd,3959,-0.132820,3
frnd,3959,-0.338435,4
frnd,3959,-0.290244,5
frnd,3959,0.141384,6
frnd,3959,0.101200,7
frnd,3959,0.342669,8
frnd,3959,-0.756787,9
frnd,3959,-0.181888,10
frnd,3959,0.066213,11
frnd,3959,-0.103273,12
frnd,3959,0.051801,13
frnd,3960,-0.057009,1
frnd,3960,-0.061706,2
frnd,3960,-0.132820,3
frnd,3960,-0.338435,4
frnd,3960,-0.290244,5
frnd,3960,0.141384,6
frnd,3960,0.101200,7
frnd,3960,0.342669,8
frnd,3960,-0.756787,9
frnd,3960,-0.181888,10
frnd,3960,0.066213,11
frnd,3960,-0.103273,12
frnd,3960,0.051801,13
frnd,3961,-0.057009,1
frnd,3961,-0.061706,2
frnd,3961,-0.132820,3
frnd,3961,-0.338435,4
frnd,3961,-0.290244,5
frnd,3961,0.141384,6
frnd,3961,0.101200,7
frnd,3961,0.342669,8
frnd,3961,-0.756787,9
frnd,3961,-0.181888,10
frnd,3961,0.066213,11
frnd,3961,-0.103273,12
frnd,3961,0.051801,13
frnd,3962,-0.057009,1
frnd,3962,-0.061706,2
frnd,3962,-0.132820,3
frnd,3962,-0.338435,4
frnd,3962,-0.290244,5
frnd,3962,0.141384,6
frnd,3962,0.101200,7
frnd,3962,0.342669,8
frnd,3962,-0.756787,9
frnd,3962,-0.181888,10
frnd,3962,0.066213,11
frnd,3962,-0.103273,12
frnd,3962,0.051801,13
frnd,3963,-0.057009,1
frnd,3963,-0.061706,2
frnd,3963,-0.132820,3
frnd,3963,-0.338435,4
frnd,3963,-0.290244,5
frnd,3963,0.141384,6
frnd,3963,0.101200,7
frnd,3963,0.342669,8
frnd,3963,-0.756787,9
frnd,3963,-0.181888,10
frnd,3963,0.066213,11
frnd,3963,-0.103273,12
frnd,3963,0.051801,13
frnd,3964,-0.057009,1
frnd,3964,-0.061706,2
frnd,3964,-0.132820,3
frnd,3964,-0.338435,4
frnd,3964,-0.290244,5
frnd,3964,0.141384,6
frnd,3964,0.101200,7
frnd,3964,0.342669,8
frnd,3964,-0.756787,9
frnd,3964,-0.181888,10
frnd,3964,0.066213,11
frnd,3964,-0.103273,12
frnd,3964,0.051801,13
frnd,3965,-0.057009,1
frnd,3965,-0.061706,2
frnd,3965,-0.132820,3
frnd,3965,-0.338435,4
frnd,3965,-0.290244,5
frnd,3965,0.141384,6
frnd,3965,0.101200,7
frnd,3965,0.342669,8
frnd,3965,-0.756787,9
frnd,3965,-0.181888,10
frnd,3965,0.066213,11
frnd,3965,-0.103273,12
frnd,3965,0.051801,13
frnd,3966,-0.057009,1
frnd,3966,-0.061706,2
frnd,3966,-0.132820,3
frnd,3966,-0.338435,4
frnd,3966,-0.290244,5
frnd,3966,0.141384,6
frnd,3966,0.101200,7
frnd,3966,0.342669,8
frnd,3966,-0.756787,9
frnd,3966,-0.181888,10
frnd,3966,0.066213,11
frnd,3966,-0.103273,12
frnd,3966,0.051801,13
frnd,3967,-0.057009,1
frnd,3967,-0.061706,2
frnd,3967,-0.132820,3
frnd,3967,-0.338435,4
frnd,3967,-0.290244,5
frnd,3967,0.141384,6
frnd,3967,0.101200,7
frnd,3967,0.342669,8
frnd,3967,-0.756787,9
frnd,3967,-0.181888,10
frnd,3967,0.066213,11
frnd,3967,-0.103273,12
frnd,3967,0.051801,13
frnd,3968,-0.057009,1
frnd,3968,-0.061706,2
frnd,3968,-0.132820,3
frnd,3968,-0.338435,4
frnd,3968,-0.290244,5
frnd,3968,0.141384,6
frnd,3968,0.101200,7
frnd,3968,0.342669,8
frnd,3968,-0.756787,9
frnd,3968,-0.181889,10
frnd,3968,0.066213,11
frnd,3968,-0.103273,12
frnd,3968,0.051801,13
frnd,3969,-0.057009,1
frnd,3969,-0.061706,2
frnd,3969,-0.132820,3
frnd,3969,-0.338435,4
frnd,3969,-0.290244,5
frnd,3969,0.141384,6
frnd,3969,0.101200,7
frnd,3969,0.342669,8
frnd,3969,-0.756787,9
frnd,3969,-0.181889,10
frnd,3969,0.066213,11
frnd,3969,-0.103273,12
frnd,3969,0.051801,13
frnd,3970,-0.057009,1
frnd,3970,-0.061706,2
frnd,3970,-0.132820,3
frnd,3970,-0.338435,4
frnd,3970,-0.290244,5
frnd,3970,0.141384,6
frnd,3970,0.101200,7
frnd,3970,0.342669,8
frnd,3970,-0.756787,9
frnd,3970,-0.181889,10
frnd,3970,0.066213,11
frnd,3970,-0.103273,12
frnd,3970,0.051801,13
frnd,3971,-0.057009,1
frnd,3971,-0.061706,2
frnd,3971,-0.132820,3
frnd,3971,-0.338435,4
frnd,3971,-0.290244,5
frnd,3971,0.141384,6
frnd,3971,0.101200,7
frnd,3971,0.342669,8
frnd,3971,-0.756787,9
frnd,3971,-0.181889,10
frnd,3971,0.066213,11
frnd,3971,-0.103273,12
frnd,3971,0.051801,13
frnd,3972,-0.057009,1
frnd,3972,-0.061706,2
frnd,3972,-0.132820,3
frnd,3972,-0.338435,4
frnd,3972,-0.290244,5
frnd,3972,0.141384,6
frnd,3972,0.101200,7
frnd,3972,0.342669,8
frnd,3972,-0.756787,9
frnd,3972,-0.181889,10
frnd,3972,0.066213,11
frnd,3972,-0.103273,12
frnd,3972,0.051801,13
frnd,3973,-0.057008,1
frnd,3973,-0.061706,2
frnd,3973,-0.132820,3
frnd,3973,-0.338435,4
frnd,3973,-0.290244,5
frnd,3973,0.141384,6
frnd,3973,0.101200,7
frnd,3973,0.342669,8
frnd,3973,-0.756787,9
frnd,3973,-0.181889,10
frnd,3973,0.066213,11
frnd,3973,-0.103273,12
frnd,3973,0.051801,13
frnd,3974,-0.057008,1
frnd,3974,-0.061706,2
frnd,3974,-0.132820,3
frnd,3974,-0.338435,4
frnd,3974,-0.290244,5
frnd,3974,0.141383,6
frnd,3974,0.101200,7
frnd,3974,0.342669,8
frnd,3974,-0.756787,9
frnd,3974,-0.181889,10
frnd,3974,0.066213,11
frnd,3974,-0.103273,12
frnd,3974,0.051801,13
frnd,3975,-0.057008,1
frnd,3975,-0.061706,2
frnd,3975,-0.132820,3
frnd,3975,-0.338435,4
frnd,3975,-0.290244,5
frnd,3975,0.141383,6
frnd,3975,0.101200,7
frnd,3975,0.342669,8
frnd,3975,-0.756787,9
frnd,3975,-0.181889,10
frnd,3975,0.066213,11
frnd,3975,-0.103273,12
frnd,3975,0.051801,13
frnd,3976,-0.057008,1
frnd,3976,-0.061706,2
frnd,3976,-0.132820,3
frnd,3976,-0.338435,4
frnd,3976,-0.290244,5
frnd,3976,0.141384,6
frnd,3976,0.101200,7
frnd,3976,0.342669,8
frnd,3976,-0.756787,9
frnd,3976,-0.181889,10
frnd,3976,0.066213,11
frnd,3976,-0.103273,12
frnd,3976,0.051801,13
frnd,3977,-0.057008,1
frnd,3977,-0.061706,2
frnd,3977,-0.132820,3
frnd,3977,-0.338435,4
frnd,3977,-0.290244,5
frnd,3977,0.141384,6
frnd,3977,0.101200,7
frnd,3977,0.342669,8
frnd,3977,-0.756787,9
frnd,3977,-0.181889,10
frnd,3977,0.066213,11
frnd,3977,-0.103272,12
frnd,3977,0.051801,13
frnd,3978,-0.057008,1
frnd,3978,-0.061706,2
frnd,3978,-0.132820,3
frnd,3978,-0.338435,4
frnd,3978,-0.290244,5
frnd,3978,0.141384,6
frnd,3978,0.101200,7
frnd,3978,0.342669,8
frnd,3978,-0.756787,9
frnd,3978,-0.181889,10
frnd,3978,0.066213,11
frnd,3978,-0.103273,12
frnd,3978,0.051801,13
frnd,3979,-0.057008,1
frnd,3979,-0.061706,2
frnd,3979,-0.132820,3
frnd,3979,-0.338435,4
frnd,3979,-0.290244,5
frnd,3979,0.141384,6
frnd,3979,0.101200,7
frnd,3979,0.342669,8
frnd,3979,-0.756787,9
frnd,3979,-0.181889,10
frnd,3979,0.066213,11
frnd,3979,-0.103273,12
frnd,3979,0.051801,13
frnd,3980,-0.057009,1
frnd,3980,-0.061707,2
frnd,3980,-0.132820,3
frnd,3980,-0.338435,4
frnd,3980,-0.290244,5
frnd,3980,0.141384,6
frnd,3980,0.101200,7
frnd,3980,0.342669,8
frnd,3980,-0.756787,9
frnd,3980,-0.181889,10
frnd,3980,0.066213,11
frnd,3980,-0.103273,12
frnd,3980,0.051801,13
frnd,3981,-0.057009,1
frnd,3981,-0.061707,2
frnd,3981,-0.132820,3
frnd,3981,-0.338435,4
frnd,3981,-0.290244,5
frnd,3981,0.141384,6
frnd,3981,0.101200,7
frnd,3981,0.342669,8
frnd,3981,-0.756787,9
frnd,3981,-0.181889,10
frnd,3981,0.066213,11
frnd,3981,-0.103273,12
frnd,3981,0.051801,13
frnd,3982,-0.057008,1
frnd,3982,-0.061706,2
frnd,3982,-0.132820,3
frnd,3982,-0.338435,4
frnd,3982,-0.290244,5
frnd,3982,0.141384,6
frnd,3982,0.101200,7
frnd,3982,0.342669,8
frnd,3982,-0.756787,9
frnd,3982,-0.181889,10
frnd,3982,0.066213,11
frnd,3982,-0.103273,12
frnd,3982,0.051801,13
frnd,3983,-0.057008,1
frnd,3983,-0.061706,2
frnd,3983,-0.132820,3
frnd,3983,-0.338435,4
frnd,3983,-0.290244,5
frnd,3983,0.141384,6
frnd,3983,0.101200,7
frnd,3983,0.342669,8
frnd,3983,-0.756787,9
frnd,3983,-0.181889,10
frnd,3983,0.066213,11
frnd,3983,-0.103273,12
frnd,3983,0.051801,13
frnd,3984,-0.057008,1
frnd,3984,-0.061706,2
frnd,3984,-0.132820,3
frnd,3984,-0.338436,4
frnd,3984,-0.290244,5
frnd,3984,0.141383,6
frnd,3984,0.101200,7
frnd,3984,0.342669,8
frnd,3984,-0.756787,9
frnd,3984,-0.181889,10
frnd,3984,0.066212,11
frnd,3984,-0.103272,12
frnd,3984,0.051801,13
frnd,3985,-0.057008,1
frnd,3985,-0.061706,2
frnd,3985,-0.132820,3
frnd,3985,-0.338436,4
frnd,3985,-0.290244,5
frnd,3985,0.141383,6
frnd,3985,0.101200,7
frnd,3985,0.342669,8
frnd,3985,-0.756787,9
frnd,3985,-0.181889,10
frnd,3985,0.066212,11
frnd,3985,-0.103273,12
frnd,3985,0.051801,13
frnd,3986,-0.057008,1
frnd,3986,-0.061706,2
frnd,3986,-0.132820,3
frnd,3986,-0.338435,4
frnd,3986,-0.290244,5
frnd,3986,0.141383,6
frnd,3986,0.101200,7
frnd,3986,0.342669,8
frnd,3986,-0.756787,9
frnd,3986,-0.181889,10
frnd,3986,0.066212,11
frnd,3986,-0.103273,12
frnd,3986,0.051801,13
frnd,3987,-0.057008,1
frnd,3987,-0.061706,2
frnd,3987,-0.132820,3
frnd,3987,-0.338436,4
frnd,3987,-0.290244,5
frnd,3987,0.141384,6
frnd,3987,0.101200,7
frnd,3987,0.342669,8
frnd,3987,-0.756787,9
frnd,3987,-0.181889,10
frnd,3987,0.066212,11
frnd,3987,-0.103273,12
frnd,3987,0.051801,13
frnd,3988,-0.057008,1
frnd,3988,-0.061706,2
frnd,3988,-0.132820,3
frnd,3988,-0.338436,4
frnd,3988,-0.290244,5
frnd,3988,0.141384,6
frnd,3988,0.101200,7
frnd,3988,0.342669,8
frnd,3988,-0.756787,9
frnd,3988,-0.181888,10
frnd,3988,0.066213,11
frnd,3988,-0.103273,12
frnd,3988,0.051801,13
frnd,3989,-0.057008,1
frnd,3989,-0.061706,2
frnd,3989,-0.132820,3
frnd,3989,-0.338436,4
frnd,3989,-0.290244,5
frnd,3989,0.141384,6
frnd,3989,0.101200,7
frnd,3989,0.342669,8
frnd,3989,-0.756787,9
frnd,3989,-0.181889,10
frnd,3989,0.066212,11
frnd,3989,-0.103273,12
frnd,3989,0.051801,13
frnd,3990,-0.057008,1
frnd,3990,-0.061706,2
frnd,3990,-0.132820,3
frnd,3990,-0.338436,4
frnd,3990,-0.290244,5
frnd,3990,0.141384,6
frnd,3990,0.101199,7
frnd,3990,0.342669,8
frnd,3990,-0.756787,9
frnd,3990,-0.181888,10
frnd,3990,0.066212,11
frnd,3990,-0.103273,12
frnd,3990,0.051801,13
frnd,3991,-0.057008,1
frnd,3991,-0.061706,2
frnd,3991,-0.132820,3
frnd,3991,-0.338436,4
frnd,3991,-0.290244,5
frnd,3991,0.141384,6
frnd,3991,0.101199,7
frnd,3991,0.342669,8
frnd,3991,-0.756787,9
frnd,3991,-0.181888,10
frnd,3991,0.066212,11
frnd,3991,-0.103273,12
frnd,3991,0.051801,13
frnd,3992,-0.057008,1
frnd,3992,-0.061706,2
frnd,3992,-0.132821,3
frnd,3992,-0.338436,4
frnd,3992,-0.290244,5
frnd,3992,0.141384,6
frnd,3992,0.101200,7
frnd,3992,0.342669,8
frnd,3992,-0.756787,9
frnd,3992,-0.181888,10
frnd,3992,0.066212,11
frnd,3992,-0.103273,12
frnd,3992,0.051801,13
frnd,3993,-0.057008,1
frnd,3993,-0.061706,2
frnd,3993,-0.132820,3
frnd,3993,-0.338436,4
frnd,3993,-0.290244,5
frnd,3993,0.141384,6
frnd,3993,0.101199,7
frnd,3993,0.342669,8
frnd,3993,-0.756787,9
frnd,3993,-0.181888,10
frnd,3993,0.066212,11
frnd,3993,-0.103273,12
frnd,3993,0.051801,13
frnd,3994,-0.057008,1
frnd,3994,-0.061706,2
frnd,3994,-0.132820,3
frnd,3994,-0.338436,4
frnd,3994,-0.290244,5
frnd,3994,0.141384,6
frnd,3994,0.101199,7
frnd,3994,0.342669,8
frnd,3994,-0.756787,9
frnd,3994,-0.181888,10
frnd,3994,0.066212,11
frnd,3994,-0.103273,12
frnd,3994,0.051801,13
frnd,3995,-0.057008,1
frnd,3995,-0.061706,2
frnd,3995,-0.132820,3
frnd,3995,-0.338436,4
frnd,3995,-0.290244,5
frnd,3995,0.141384,6
frnd,3995,0.101199,7
frnd,3995,0.342669,8
frnd,3995,-0.756787,9
frnd,3995,-0.181888,10
frnd,3995,0.066213,11
frnd,3995,-0.103273,12
frnd,3995,0.051801,13
frnd,3996,-0.057008,1
frnd,3996,-0.061706,2
frnd,3996,-0.132820,3
frnd,3996,-0.338436,4
frnd,3996,-0.290244,5
frnd,3996,0.141384,6
frnd,3996,0.101199,7
frnd,3996,0.342669,8
frnd,3996,-0.756787,9
frnd,3996,-0.181888,10
frnd,3996,0.066213,11
frnd,3996,-0.103273,12
frnd,3996,0.051801,13
frnd,3997,-0.057008,1
frnd,3997,-0.061706,2
frnd,3997,-0.132820,3
frnd,3997,-0.338436,4
frnd,3997,-0.290244,5
frnd,3997,0.141384,6
frnd,3997,0.101200,7
frnd,3997,0.342669,8
frnd,3997,-0.756787,9
frnd,3997,-0.181888,10
frnd,3997,0.066213,11
frnd,3997,-0.103273,12
frnd,3997,0.051801,13
frnd,3998,-0.057008,1
frnd,3998,-0.061706,2
frnd,3998,-0.132820,3
frnd,3998,-0.338436,4
frnd,3998,-0.290244,5
frnd,3998,0.141384,6
frnd,3998,0.101200,7
frnd,3998,0.342669,8
frnd,3998,-0.756787,9
frnd,3998,-0.181888,10
frnd,3998,0.066213,11
frnd,3998,-0.103273,12
frnd,3998,0.051801,13
frnd,3999,-0.057008,1
frnd,3999,-0.061706,2
frnd,3999,-0.132820,3
frnd,3999,-0.338435,4
frnd,3999,-0.290244,5
frnd,3999,0.141384,6
frnd,3999,0.101199,7
frnd,3999,0.342669,8
frnd,3999,-0.756787,9
frnd,3999,-0.181888,10
frnd,3999,0.066213,11
frnd,3999,-0.103273,12
frnd,3999,0.051801,13
frnd,4000,-0.057008,1
frnd,4000,-0.061706,2
frnd,4000,-0.132820,3
frnd,4000,-0.338436,4
frnd,4000,-0.290244,5
frnd,4000,0.141384,6
frnd,4000,0.101199,7
frnd,4000,0.342669,8
frnd,4000,-0.756787,9
frnd,4000,-0.181888,10
frnd,4000,0.066213,11
frnd,4000,-0.103273,12
frnd,4000,0.051801,13
frnd,4001,-0.057008,1
frnd,4001,-0.061706,2
frnd,4001,-0.132820,3
frnd,4001,-0.338436,4
frnd,4001,-0.290244,5
frnd,4001,0.141384,6
frnd,4001,0.101199,7
frnd,4001,0.342669,8
frnd,4001,-0.756787,9
frnd,4001,-0.181888,10
frnd,4001,0.066213,11
frnd,4001,-0.103274,12
frnd,4001,0.051801,13
frnd,4002,-0.057008,1
frnd,4002,-0.061706,2
frnd,4002,-0.132820,3
frnd,4002,-0.338436,4
frnd,4002,-0.290244,5
frnd,4002,0.141384,6
frnd,4002,0.101199,7
frnd,4002,0.342669,8
frnd,4002,-0.756787,9
frnd,4002,-0.181888,10
frnd,4002,0.066213,11
frnd,4002,-0.103273,12
frnd,4002,0.051801,13
frnd,4003,-0.057008,1
frnd,4003,-0.061706,2
frnd,4003,-0.132820,3
frnd,4003,-0.338436,4
frnd,4003,-0.290244,5
frnd,4003,0.141384,6
frnd,4003,0.101199,7
frnd,4003,0.342669,8
frnd,4003,-0.756787,9
frnd,4003,-0.181888,10
frnd,4003,0.066213,11
frnd,4003,-0.103274,12
frnd,4003,0.051801,13
frnd,4004,-0.057008,1
frnd,4004,-0.061706,2
frnd,4004,-0.132820,3
frnd,4004,-0.338436,4
frnd,4004,-0.290244,5
frnd,4004,0.141384,6
frnd,4004,0.101199,7
frnd,4004,0.342669,8
frnd,4004,-0.756787,9
frnd,4004,-0.181888,10
frnd,4004,0.066213,11
frnd,4004,-0.103274,12
frnd,4004,0.051801,13
frnd,4005,-0.057008,1
frnd,4005,-0.061706,2
frnd,4005,-0.132820,3
frnd,4005,-0.338436,4
frnd,4005,-0.290244,5
frnd,4005,0.141384,6
frnd,4005,0.101199,7
frnd,4005,0.342669,8
frnd,4005,-0.756787,9
frnd,4005,-0.181888,10
frnd,4005,0.066213,11
frnd,4005,-0.103274,12
frnd,4005,0.051801,13
frnd,4006,-0.057008,1
frnd,4006,-0.061705,2
frnd,4006,-0.132820,3
frnd,4006,-0.338436,4
frnd,4006,-0.290244,5
frnd,4006,0.141384,6
frnd,4006,0.101199,7
frnd,4006,0.342669,8
frnd,4006,-0.756787,9
frnd,4006,-0.181888,10
frnd,4006,0.066213,11
frnd,4006,-0.103274,12
frnd,4006,0.051801,13
frnd,4007,-0.057008,1
frnd,4007,-0.061706,2
frnd,4007,-0.132820,3
frnd,4007,-0.338436,4
frnd,4007,-0.290244,5
frnd,4007,0.141384,6
frnd,4007,0.101199,7
frnd,4007,0.342669,8
frnd,4007,-0.756787,9
frnd,4007,-0.181888,10
frnd,4007,0.066213,11
frnd,4007,-0.103274,12
frnd,4007,0.051801,13
frnd,4008,-0.057008,1
frnd,4008,-0.061705,2
frnd,4008,-0.132820,3
frnd,4008,-0.338436,4
frnd,4008,-0.290244,5
frnd,4008,0.141384,6
frnd,4008,0.101199,7
frnd,4008,0.342669,8
frnd,4008,-0.756787,9
frnd,4008,-0.181888,10
frnd,4008,0.066213,11
frnd,4008,-0.103274,12
frnd,4008,0.051801,13
frnd,4009,-0.057008,1
frnd,4009,-0.061705,2
frnd,4009,-0.132820,3
frnd,4009,-0.338436,4
frnd,4009,-0.290244,5
frnd,4009,0.141384,6
frnd,4009,0.101199,7
frnd,4009,0.342669,8
frnd,4009,-0.756787,9
frnd,4009,-0.181888,10
frnd,4009,0.066213,11
frnd,4009,-0.103274,12
frnd,4009,0.051801,13
frnd,4010,-0.057008,1
frnd,4010,-0.061705,2
frnd,4010,-0.132821,3
frnd,4010,-0.338436,4
frnd,4010,-0.290244,5
frnd,4010,0.141384,6
frnd,4010,0.101199,7
frnd,4010,0.342669,8
frnd,4010,-0.756787,9
frnd,4010,-0.181888,10
frnd,4010,0.066213,11
frnd,4010,-0.103274,12
frnd,4010,0.051801,13
frnd,4011,-0.057008,1
frnd,4011,-0.061705,2
frnd,4011,-0.132821,3
frnd,4011,-0.338436,4
frnd,4011,-0.290244,5
frnd,4011,0.141384,6
frnd,4011,0.101199,7
frnd,4011,0.342669,8
frnd,4011,-0.756787,9
frnd,4011,-0.181888,10
frnd,4011,0.066212,11
frnd,4011,-0.103274,12
frnd,4011,0.051801,13
frnd,4012,-0.057007,1
frnd,4012,-0.061705,2
frnd,4012,-0.132821,3
frnd,4012,-0.338436,4
frnd,4012,-0.290244,5
frnd,4012,0.141384,6
frnd,4012,0.101199,7
frnd,4012,0.342669,8
frnd,4012,-0.756787,9
frnd,4012,-0.181888,10
frnd,4012,0.066212,11
frnd,4012,-0.103274,12
frnd,4012,0.051801,13
frnd,4013,-0.057007,1
frnd,4013,-0.061705,2
frnd,4013,-0.132821,3
frnd,4013,-0.338436,4
frnd,4013,-0.290244,5
frnd,4013,0.141384,6
frnd,4013,0.101198,7
frnd,4013,0.342669,8
frnd,4013,-0.756787,9
frnd,4013,-0.181888,10
frnd,4013,0.066212,11
frnd,4013,-0.103274,12
frnd,4013,0.051800,13
frnd,4014,-0.057007,1
frnd,4014,-0.061705,2
frnd,4014,-0.132821,3
frnd,4014,-0.338436,4
frnd,4014,-0.290244,5
frnd,4014,0.141384,6
frnd,4014,0.101198,7
frnd,4014,0.342669,8
frnd,4014,-0.756787,9
frnd,4014,-0.181888,10
frnd,4014,0.066213,11
frnd,4014,-0.103274,12
frnd,4014,0.051801,13
frnd,4015,-0.057007,1
frnd,4015,-0.061705,2
frnd,4015,-0.132821,3
frnd,4015,-0.338436,4
frnd,4015,-0.290244,5
frnd,4015,0.141384,6
frnd,4015,0.101198,7
frnd,4015,0.342669,8
frnd,4015,-0.756787,9
frnd,4015,-0.181888,10
frnd,4015,0.066213,11
frnd,4015,-0.103274,12
frnd,4015,0.051801,13
frnd,4016,-0.057007,1
frnd,4016,-0.061705,2
frnd,4016,-0.132821,3
frnd,4016,-0.338436,4
frnd,4016,-0.290244,5
frnd,4016,0.141384,6
frnd,4016,0.101198,7
frnd,4016,0.342669,8
frnd,4016,-0.756787,9
frnd,4016,-0.181888,10
frnd,4016,0.066212,11
frnd,4016,-0.103274,12
frnd,4016,0.051801,13
frnd,4017,-0.057007,1
frnd,4017,-0.061705,2
frnd,4017,-0.132821,3
frnd,4017,-0.338436,4
frnd,4017,-0.290244,5
frnd,4017,0.141384,6
frnd,4017,0.101199,7
frnd,4017,0.342669,8
frnd,4017,-0.756787,9
frnd,4017,-0.181888,10
frnd,4017,0.066212,11
frnd,4017,-0.103274,12
frnd,4017,0.051801,13
frnd,4018,-0.057007,1
frnd,4018,-0.061706,2
frnd,4018,-0.132821,3
frnd,4018,-0.338436,4
frnd,4018,-0.290244,5
frnd,4018,0.141384,6
frnd,4018,0.101199,7
frnd,4018,0.342669,8
frnd,4018,-0.756787,9
frnd,4018,-0.181888,10
frnd,4018,0.066212,11
frnd,4018,-0.103273,12
frnd,4018,0.051801,13
frnd,4019,-0.057007,1
frnd,4019,-0.061705,2
frnd,4019,-0.132821,3
frnd,4019,-0.338436,4
frnd,4019,-0.290244,5
frnd,4019,0.141384,6
frnd,4019,0.101199,7
frnd,4019,0.342669,8
frnd,4019,-0.756787,9
frnd,4019,-0.181888,10
frnd,4019,0.066212,11
frnd,4019,-0.103274,12
frnd,4019,0.051801,13
frnd,4020,-0.057007,1
frnd,4020,-0.061705,2
frnd,4020,-0.132821,3
frnd,4020,-0.338436,4
frnd,4020,-0.290244,5
frnd,4020,0.141384,6
frnd,4020,0.101199,7
frnd,4020,0.342669,8
frnd,4020,-0.756787,9
frnd,4020,-0.181888,10
frnd,4020,0.066212,11
frnd,4020,-0.103273,12
frnd,4020,0.051801,13
frnd,4021,-0.057007,1
frnd,4021,-0.061705,2
frnd,4021,-0.132821,3
frnd,4021,-0.338436,4
frnd,4021,-0.290244,5
frnd,4021,0.141384,6
frnd,4021,0.101199,7
frnd,4021,0.342669,8
frnd,4021,-0.756787,9
frnd,4021,-0.181888,10
frnd,4021,0.066212,11
frnd,4021,-0.103273,12
frnd,4021,0.051801,13
frnd,4022,-0.057007,1
frnd,4022,-0.061705,2
frnd,4022,-0.132821,3
frnd,4022,-0.338436,4
frnd,4022,-0.290244,5
frnd,4022,0.141384,6
frnd,4022,0.101199,7
frnd,4022,0.342669,8
frnd,4022,-0.756787,9
frnd,4022,-0.181888,10
frnd,4022,0.066212,11
frnd,4022,-0.103273,12
frnd,4022,0.051801,13
frnd,4023,-0.057006,1
frnd,4023,-0.061705,2
frnd,4023,-0.132821,3
frnd,4023,-0.338436,4
frnd,4023,-0.290244,5
frnd,4023,0.141384,6
frnd,4023,0.101200,7
frnd,4023,0.342669,8
frnd,4023,-0.756787,9
frnd,4023,-0.181888,10
frnd,4023,0.066211,11
frnd,4023,-0.103273,12
frnd,4023,0.051801,13
frnd,4024,-0.057006,1
frnd,4024,-0.061705,2
frnd,4024,-0.132822,3
frnd,4024,-0.338436,4
frnd,4024,-0.290244,5
frnd,4024,0.141383,6
frnd,4024,0.101199,7
frnd,4024,0.342669,8
frnd,4024,-0.756787,9
frnd,4024,-0.181888,10
frnd,4024,0.066211,11
frnd,4024,-0.103273,12
frnd,4024,0.051801,13
frnd,4025,-0.057006,1
frnd,4025,-0.061705,2
frnd,4025,-0.132821,3
frnd,4025,-0.338436,4
frnd,4025,-0.290244,5
frnd,4025,0.141384,6
frnd,4025,0.101200,7
frnd,4025,0.342669,8
frnd,4025,-0.756787,9
frnd,4025,-0.181888,10
frnd,4025,0.066211,11
frnd,4025,-0.103273,12
frnd,4025,0.051801,13
frnd,4026,-0.057007,1
frnd,4026,-0.061706,2
frnd,4026,-0.132821,3
frnd,4026,-0.338436,4
frnd,4026,-0.290244,5
frnd,4026,0.141384,6
frnd,4026,0.101200,7
frnd,4026,0.342669,8
frnd,4026,-0.756787,9
frnd,4026,-0.181888,10
frnd,4026,0.066212,11
frnd,4026,-0.103273,12
frnd,4026,0.051801,13
frnd,4027,-0.057007,1
frnd,4027,-0.061705,2
frnd,4027,-0.132821,3
frnd,4027,-0.338436,4
frnd,4027,-0.290244,5
frnd,4027,0.141384,6
frnd,4027,0.101200,7
frnd,4027,0.342669,8
frnd,4027,-0.756787,9
frnd,4027,-0.181888,10
frnd,4027,0.066211,11
frnd,4027,-0.103273,12
frnd,4027,0.051801,13
frnd,4028,-0.057007,1
frnd,4028,-0.061706,2
frnd,4028,-0.132821,3
frnd,4028,-0.338436,4
frnd,4028,-0.290244,5
frnd,4028,0.141384,6
frnd,4028,0.101200,7
frnd,4028,0.342669,8
frnd,4028,-0.756787,9
frnd,4028,-0.181888,10
frnd,4028,0.066211,11
frnd,4028,-0.103273,12
frnd,4028,0.051801,13
frnd,4029,-0.057007,1
frnd,4029,-0.061706,2
frnd,4029,-0.132820,3
frnd,4029,-0.338436,4
frnd,4029,-0.290244,5
frnd,4029,0.141383,6
frnd,4029,0.101200,7
frnd,4029,0.342669,8
frnd,4029,-0.756787,9
frnd,4029,-0.181889,10
frnd,4029,0.066212,11
frnd,4029,-0.103272,12
frnd,4029,0.051801,13
frnd,4030,-0.057007,1
frnd,4030,-0.061706,2
frnd,4030,-0.132821,3
frnd,4030,-0.338436,4
frnd,4030,-0.290244,5
frnd,4030,0.141383,6
frnd,4030,0.101200,7
frnd,4030,0.342669,8
frnd,4030,-0.756787,9
frnd,4030,-0.181889,10
frnd,4030,0.066212,11
frnd,4030,-0.103272,12
frnd,4030,0.051801,13
frnd,4031,-0.057007,1
frnd,4031,-0.061706,2
frnd,4031,-0.132821,3
frnd,4031,-0.338436,4
frnd,4031,-0.290244,5
frnd,4031,0.141383,6
frnd,4031,0.101200,7
