trainingdata,generation,weight,feature
fjc,966,-21.652075,1
fjc,966,-60.443979,2
fjc,966,-48.087284,3
fjc,966,-53.612487,4
fjc,966,-47.395377,5
fjc,966,-21.424226,6
fjc,966,103.991090,7
fjc,966,107.583698,8
fjc,966,-90.210450,9
fjc,966,-29.389486,10
fjc,966,17.835869,11
fjc,966,31.727327,12
fjc,966,53.268755,13
fjc,967,-21.648463,1
fjc,967,-60.432942,2
fjc,967,-48.084744,3
fjc,967,-53.600831,4
fjc,967,-47.389095,5
fjc,967,-21.414110,6
fjc,967,103.968046,7
fjc,967,107.573559,8
fjc,967,-90.194960,9
fjc,967,-29.387818,10
fjc,967,17.832088,11
fjc,967,31.721299,12
fjc,967,53.254667,13
fjc,968,-21.657445,1
fjc,968,-60.453327,2
fjc,968,-48.099763,3
fjc,968,-53.612321,4
fjc,968,-47.395394,5
fjc,968,-21.427607,6
fjc,968,103.985510,7
fjc,968,107.591131,8
fjc,968,-90.217371,9
fjc,968,-29.395268,10
fjc,968,17.846577,11
fjc,968,31.736888,12
fjc,968,53.275693,13
fjc,969,-21.652953,1
fjc,969,-60.436190,2
fjc,969,-48.091525,3
fjc,969,-53.591536,4
fjc,969,-47.382718,5
fjc,969,-21.413448,6
fjc,969,103.941833,7
fjc,969,107.569547,8
fjc,969,-90.189405,9
fjc,969,-29.387398,10
fjc,969,17.833888,11
fjc,969,31.721094,12
fjc,969,53.253274,13
fjc,970,-21.649100,1
fjc,970,-60.432833,2
fjc,970,-48.100832,3
fjc,970,-53.600305,4
fjc,970,-47.389662,5
fjc,970,-21.413909,6
fjc,970,103.944806,7
fjc,970,107.592527,8
fjc,970,-90.210958,9
fjc,970,-29.395402,10
fjc,970,17.838969,11
fjc,970,31.741682,12
fjc,970,53.256992,13
fjc,971,-21.650189,1
fjc,971,-60.438076,2
fjc,971,-48.097417,3
fjc,971,-53.597863,4
fjc,971,-47.387201,5
fjc,971,-21.414993,6
fjc,971,103.941481,7
fjc,971,107.588544,8
fjc,971,-90.209199,9
fjc,971,-29.398588,10
fjc,971,17.837638,11
fjc,971,31.742839,12
fjc,971,53.257124,13
fjc,972,-21.653091,1
fjc,972,-60.441300,2
fjc,972,-48.100453,3
fjc,972,-53.591149,4
fjc,972,-47.383276,5
fjc,972,-21.406784,6
fjc,972,103.929184,7
fjc,972,107.598651,8
fjc,972,-90.215249,9
fjc,972,-29.402680,10
fjc,972,17.833394,11
fjc,972,31.753069,12
fjc,972,53.248463,13
fjc,973,-21.649470,1
fjc,973,-60.437234,2
fjc,973,-48.098131,3
fjc,973,-53.584178,4
fjc,973,-47.377279,5
fjc,973,-21.395709,6
fjc,973,103.916427,7
fjc,973,107.601238,8
fjc,973,-90.212353,9
fjc,973,-29.402938,10
fjc,973,17.825205,11
fjc,973,31.752750,12
fjc,973,53.234018,13
fjc,974,-21.656601,1
fjc,974,-60.454827,2
fjc,974,-48.101292,3
fjc,974,-53.594139,4
fjc,974,-47.379707,5
fjc,974,-21.400127,6
fjc,974,103.939380,7
fjc,974,107.611976,8
fjc,974,-90.217998,9
fjc,974,-29.414181,10
fjc,974,17.836067,11
fjc,974,31.759885,12
fjc,974,53.243226,13
fjc,975,-21.653394,1
fjc,975,-60.450384,2
fjc,975,-48.096104,3
fjc,975,-53.589282,4
fjc,975,-47.377960,5
fjc,975,-21.392111,6
fjc,975,103.937525,7
fjc,975,107.609067,8
fjc,975,-90.215720,9
fjc,975,-29.409036,10
fjc,975,17.823993,11
fjc,975,31.755291,12
fjc,975,53.232223,13
fjc,976,-21.657043,1
fjc,976,-60.437583,2
fjc,976,-48.098045,3
fjc,976,-53.588384,4
fjc,976,-47.379768,5
fjc,976,-21.390999,6
fjc,976,103.922857,7
fjc,976,107.601378,8
fjc,976,-90.211515,9
fjc,976,-29.404887,10
fjc,976,17.820782,11
fjc,976,31.752432,12
fjc,976,53.232081,13
fjc,977,-21.653332,1
fjc,977,-60.431708,2
fjc,977,-48.096881,3
fjc,977,-53.583250,4
fjc,977,-47.378369,5
fjc,977,-21.389123,6
fjc,977,103.920591,7
fjc,977,107.594374,8
fjc,977,-90.205240,9
fjc,977,-29.396813,10
fjc,977,17.815310,11
fjc,977,31.740615,12
fjc,977,53.227872,13
fjc,978,-21.655816,1
fjc,978,-60.423473,2
fjc,978,-48.095227,3
fjc,978,-53.584349,4
fjc,978,-47.375892,5
fjc,978,-21.393311,6
fjc,978,103.895853,7
fjc,978,107.580826,8
fjc,978,-90.191866,9
fjc,978,-29.399235,10
fjc,978,17.817531,11
fjc,978,31.738528,12
fjc,978,53.231556,13
fjc,979,-21.656682,1
fjc,979,-60.419329,2
fjc,979,-48.092636,3
fjc,979,-53.581947,4
fjc,979,-47.374354,5
fjc,979,-21.399013,6
fjc,979,103.882852,7
fjc,979,107.567689,8
fjc,979,-90.183351,9
fjc,979,-29.392603,10
fjc,979,17.819086,11
fjc,979,31.733524,12
fjc,979,53.236100,13
fjc,980,-21.651133,1
fjc,980,-60.389832,2
fjc,980,-48.078729,3
fjc,980,-53.556123,4
fjc,980,-47.359587,5
fjc,980,-21.383439,6
fjc,980,103.816992,7
fjc,980,107.522108,8
fjc,980,-90.139401,9
fjc,980,-29.377154,10
fjc,980,17.797425,11
fjc,980,31.707582,12
fjc,980,53.209742,13
fjc,981,-21.648534,1
fjc,981,-60.371635,2
fjc,981,-48.071233,3
fjc,981,-53.537215,4
fjc,981,-47.346218,5
fjc,981,-21.370780,6
fjc,981,103.772328,7
fjc,981,107.503153,8
fjc,981,-90.111059,9
fjc,981,-29.376298,10
fjc,981,17.786215,11
fjc,981,31.694478,12
fjc,981,53.189426,13
fjc,982,-21.649250,1
fjc,982,-60.375707,2
fjc,982,-48.075624,3
fjc,982,-53.541523,4
fjc,982,-47.352450,5
fjc,982,-21.377623,6
fjc,982,103.784158,7
fjc,982,107.513911,8
fjc,982,-90.125114,9
fjc,982,-29.376751,10
fjc,982,17.794042,11
fjc,982,31.703147,12
fjc,982,53.199266,13
fjc,983,-21.653320,1
fjc,983,-60.385060,2
fjc,983,-48.072584,3
fjc,983,-53.547543,4
fjc,983,-47.350893,5
fjc,983,-21.382181,6
fjc,983,103.793648,7
fjc,983,107.509612,8
fjc,983,-90.121711,9
fjc,983,-29.375448,10
fjc,983,17.800407,11
fjc,983,31.701201,12
fjc,983,53.205321,13
fjc,984,-21.649704,1
fjc,984,-60.367051,2
fjc,984,-48.062048,3
fjc,984,-53.535909,4
fjc,984,-47.343561,5
fjc,984,-21.382905,6
fjc,984,103.749716,7
fjc,984,107.480004,8
fjc,984,-90.094334,9
fjc,984,-29.371534,10
fjc,984,17.794388,11
fjc,984,31.688714,12
fjc,984,53.199673,13
fjc,985,-21.647313,1
fjc,985,-60.364720,2
fjc,985,-48.059388,3
fjc,985,-53.537985,4
fjc,985,-47.346802,5
fjc,985,-21.382647,6
fjc,985,103.755554,7
fjc,985,107.470313,8
fjc,985,-90.091145,9
fjc,985,-29.360060,10
fjc,985,17.787624,11
fjc,985,31.679939,12
fjc,985,53.199112,13
fjc,986,-21.642868,1
fjc,986,-60.363121,2
fjc,986,-48.061279,3
fjc,986,-53.535499,4
fjc,986,-47.342976,5
fjc,986,-21.377952,6
fjc,986,103.740714,7
fjc,986,107.478874,8
fjc,986,-90.091480,9
fjc,986,-29.365678,10
fjc,986,17.785222,11
fjc,986,31.687210,12
fjc,986,53.192417,13
fjc,987,-21.643545,1
fjc,987,-60.363682,2
fjc,987,-48.057774,3
fjc,987,-53.537834,4
fjc,987,-47.344458,5
fjc,987,-21.377895,6
fjc,987,103.745690,7
fjc,987,107.473379,8
fjc,987,-90.088826,9
fjc,987,-29.362308,10
fjc,987,17.780789,11
fjc,987,31.681318,12
fjc,987,53.192576,13
fjc,988,-21.642026,1
fjc,988,-60.360820,2
fjc,988,-48.058543,3
fjc,988,-53.534728,4
fjc,988,-47.342625,5
fjc,988,-21.374217,6
fjc,988,103.729883,7
fjc,988,107.477171,8
fjc,988,-90.091900,9
fjc,988,-29.365597,10
fjc,988,17.777412,11
fjc,988,31.687036,12
fjc,988,53.187598,13
fjc,989,-21.645057,1
fjc,989,-60.383072,2
fjc,989,-48.067067,3
fjc,989,-53.548326,4
fjc,989,-47.352011,5
fjc,989,-21.378022,6
fjc,989,103.783066,7
fjc,989,107.515621,8
fjc,989,-90.121306,9
fjc,989,-29.382662,10
fjc,989,17.790188,11
fjc,989,31.704452,12
fjc,989,53.198058,13
fjc,990,-21.638196,1
fjc,990,-60.368357,2
fjc,990,-48.059456,3
fjc,990,-53.537297,4
fjc,990,-47.345497,5
fjc,990,-21.372988,6
fjc,990,103.748907,7
fjc,990,107.500441,8
fjc,990,-90.105717,9
fjc,990,-29.379662,10
fjc,990,17.781001,11
fjc,990,31.698260,12
fjc,990,53.186858,13
fjc,991,-21.643984,1
fjc,991,-60.370063,2
fjc,991,-48.059194,3
fjc,991,-53.537081,4
fjc,991,-47.346009,5
fjc,991,-21.373565,6
fjc,991,103.751206,7
fjc,991,107.494888,8
fjc,991,-90.103893,9
fjc,991,-29.375393,10
fjc,991,17.778875,11
fjc,991,31.694871,12
fjc,991,53.188578,13
fjc,992,-21.643698,1
fjc,992,-60.369817,2
fjc,992,-48.062922,3
fjc,992,-53.536351,4
fjc,992,-47.345649,5
fjc,992,-21.374651,6
fjc,992,103.738937,7
fjc,992,107.494543,8
fjc,992,-90.106060,9
fjc,992,-29.376235,10
fjc,992,17.784199,11
fjc,992,31.702168,12
fjc,992,53.190234,13
fjc,993,-21.641787,1
fjc,993,-60.364370,2
fjc,993,-48.062590,3
fjc,993,-53.530435,4
fjc,993,-47.344196,5
fjc,993,-21.369967,6
fjc,993,103.725137,7
fjc,993,107.491213,8
fjc,993,-90.103235,9
fjc,993,-29.374507,10
fjc,993,17.778771,11
fjc,993,31.700652,12
fjc,993,53.183939,13
fjc,994,-21.646709,1
fjc,994,-60.371105,2
fjc,994,-48.063381,3
fjc,994,-53.533274,4
fjc,994,-47.342591,5
fjc,994,-21.371650,6
fjc,994,103.729429,7
fjc,994,107.492932,8
fjc,994,-90.102813,9
fjc,994,-29.378462,10
fjc,994,17.783050,11
fjc,994,31.702316,12
fjc,994,53.187065,13
fjc,995,-21.647394,1
fjc,995,-60.386384,2
fjc,995,-48.071028,3
fjc,995,-53.546569,4
fjc,995,-47.348983,5
fjc,995,-21.379346,6
fjc,995,103.765360,7
fjc,995,107.517532,8
fjc,995,-90.126227,9
fjc,995,-29.389208,10
fjc,995,17.795569,11
fjc,995,31.715912,12
fjc,995,53.199831,13
fjc,996,-21.645752,1
fjc,996,-60.373470,2
fjc,996,-48.062011,3
fjc,996,-53.536056,4
fjc,996,-47.341464,5
fjc,996,-21.377848,6
fjc,996,103.729113,7
fjc,996,107.489393,8
fjc,996,-90.102923,9
fjc,996,-29.379380,10
fjc,996,17.785992,11
fjc,996,31.703262,12
fjc,996,53.192963,13
fjc,997,-21.641575,1
fjc,997,-60.366185,2
fjc,997,-48.055947,3
fjc,997,-53.528814,4
fjc,997,-47.333292,5
fjc,997,-21.370710,6
fjc,997,103.703582,7
fjc,997,107.480995,8
fjc,997,-90.088821,9
fjc,997,-29.382072,10
fjc,997,17.779674,11
fjc,997,31.698788,12
fjc,997,53.181198,13
fjc,998,-21.640527,1
fjc,998,-60.370977,2
fjc,998,-48.056967,3
fjc,998,-53.531869,4
fjc,998,-47.335306,5
fjc,998,-21.371863,6
fjc,998,103.718380,7
fjc,998,107.489163,8
fjc,998,-90.095503,9
fjc,998,-29.383207,10
fjc,998,17.782440,11
fjc,998,31.700735,12
fjc,998,53.183310,13
fjc,999,-21.637993,1
fjc,999,-60.367740,2
fjc,999,-48.052691,3
fjc,999,-53.532074,4
fjc,999,-47.335626,5
fjc,999,-21.370333,6
fjc,999,103.722361,7
fjc,999,107.486500,8
fjc,999,-90.092106,9
fjc,999,-29.382371,10
fjc,999,17.779143,11
fjc,999,31.695657,12
fjc,999,53.180567,13
fjc,1000,-21.640798,1
fjc,1000,-60.374025,2
fjc,1000,-48.055958,3
fjc,1000,-53.536279,4
fjc,1000,-47.336483,5
fjc,1000,-21.374336,6
fjc,1000,103.730847,7
fjc,1000,107.492577,8
fjc,1000,-90.097899,9
fjc,1000,-29.384077,10
fjc,1000,17.784359,11
fjc,1000,31.699629,12
fjc,1000,53.186432,13
fjc,1001,-21.638628,1
fjc,1001,-60.375423,2
fjc,1001,-48.054002,3
fjc,1001,-53.533276,4
fjc,1001,-47.335252,5
fjc,1001,-21.372616,6
fjc,1001,103.733143,7
fjc,1001,107.492865,8
fjc,1001,-90.093352,9
fjc,1001,-29.385926,10
fjc,1001,17.783578,11
fjc,1001,31.694958,12
fjc,1001,53.183258,13
fjc,1002,-21.636429,1
fjc,1002,-60.371982,2
fjc,1002,-48.053596,3
fjc,1002,-53.528440,4
fjc,1002,-47.330934,5
fjc,1002,-21.369035,6
fjc,1002,103.718702,7
fjc,1002,107.492174,8
fjc,1002,-90.090610,9
fjc,1002,-29.387773,10
fjc,1002,17.781215,11
fjc,1002,31.695459,12
fjc,1002,53.177427,13
fjc,1003,-21.630997,1
fjc,1003,-60.364223,2
fjc,1003,-48.049193,3
fjc,1003,-53.523188,4
fjc,1003,-47.327412,5
fjc,1003,-21.367420,6
fjc,1003,103.708015,7
fjc,1003,107.486046,8
fjc,1003,-90.083570,9
fjc,1003,-29.385439,10
fjc,1003,17.778629,11
fjc,1003,31.690788,12
fjc,1003,53.172379,13
fjc,1004,-21.629202,1
fjc,1004,-60.361024,2
fjc,1004,-48.045056,3
fjc,1004,-53.521487,4
fjc,1004,-47.324883,5
fjc,1004,-21.366221,6
fjc,1004,103.699168,7
fjc,1004,107.479384,8
fjc,1004,-90.075517,9
fjc,1004,-29.385855,10
fjc,1004,17.775402,11
fjc,1004,31.687160,12
fjc,1004,53.169271,13
fjc,1005,-21.629134,1
fjc,1005,-60.367451,2
fjc,1005,-48.048522,3
fjc,1005,-53.528082,4
fjc,1005,-47.327609,5
fjc,1005,-21.369094,6
fjc,1005,103.714365,7
fjc,1005,107.493166,8
fjc,1005,-90.085359,9
fjc,1005,-29.391783,10
fjc,1005,17.781551,11
fjc,1005,31.694034,12
fjc,1005,53.174454,13
fjc,1006,-21.629734,1
fjc,1006,-60.371677,2
fjc,1006,-48.052623,3
fjc,1006,-53.534040,4
fjc,1006,-47.332270,5
fjc,1006,-21.371193,6
fjc,1006,103.731632,7
fjc,1006,107.506268,8
fjc,1006,-90.097509,9
fjc,1006,-29.396029,10
fjc,1006,17.785674,11
fjc,1006,31.699992,12
fjc,1006,53.179445,13
fjc,1007,-21.630899,1
fjc,1007,-60.361390,2
fjc,1007,-48.045417,3
fjc,1007,-53.527395,4
fjc,1007,-47.326302,5
fjc,1007,-21.364355,6
fjc,1007,103.708099,7
fjc,1007,107.488447,8
fjc,1007,-90.082382,9
fjc,1007,-29.388037,10
fjc,1007,17.773304,11
fjc,1007,31.690376,12
fjc,1007,53.169066,13
fjc,1008,-21.630332,1
fjc,1008,-60.364496,2
fjc,1008,-48.047710,3
fjc,1008,-53.534039,4
fjc,1008,-47.330151,5
fjc,1008,-21.370845,6
fjc,1008,103.719473,7
fjc,1008,107.491334,8
fjc,1008,-90.086828,9
fjc,1008,-29.388928,10
fjc,1008,17.779102,11
fjc,1008,31.692489,12
fjc,1008,53.177590,13
fjc,1009,-21.625680,1
fjc,1009,-60.353171,2
fjc,1009,-48.041876,3
fjc,1009,-53.522770,4
fjc,1009,-47.321812,5
fjc,1009,-21.365420,6
fjc,1009,103.685694,7
fjc,1009,107.476228,8
fjc,1009,-90.067569,9
fjc,1009,-29.388500,10
fjc,1009,17.775200,11
fjc,1009,31.686055,12
fjc,1009,53.166739,13
fjc,1010,-21.621658,1
fjc,1010,-60.340108,2
fjc,1010,-48.029020,3
fjc,1010,-53.510292,4
fjc,1010,-47.311389,5
fjc,1010,-21.359325,6
fjc,1010,103.654136,7
fjc,1010,107.451925,8
fjc,1010,-90.039375,9
fjc,1010,-29.385231,10
fjc,1010,17.766276,11
fjc,1010,31.669510,12
fjc,1010,53.153393,13
fjc,1011,-21.620127,1
fjc,1011,-60.345712,2
fjc,1011,-48.033253,3
fjc,1011,-53.516817,4
fjc,1011,-47.318148,5
fjc,1011,-21.361734,6
fjc,1011,103.678870,7
fjc,1011,107.466820,8
fjc,1011,-90.055768,9
fjc,1011,-29.385289,10
fjc,1011,17.769575,11
fjc,1011,31.674795,12
fjc,1011,53.158607,13
fjc,1012,-21.618652,1
fjc,1012,-60.342152,2
fjc,1012,-48.031534,3
fjc,1012,-53.511321,4
fjc,1012,-47.315441,5
fjc,1012,-21.358081,6
fjc,1012,103.672047,7
fjc,1012,107.460096,8
fjc,1012,-90.047699,9
fjc,1012,-29.381989,10
fjc,1012,17.767501,11
fjc,1012,31.668395,12
fjc,1012,53.153004,13
fjc,1013,-21.620010,1
fjc,1013,-60.347085,2
fjc,1013,-48.033835,3
fjc,1013,-53.511991,4
fjc,1013,-47.316973,5
fjc,1013,-21.353812,6
fjc,1013,103.683428,7
fjc,1013,107.470942,8
fjc,1013,-90.056291,9
fjc,1013,-29.385029,10
fjc,1013,17.768752,11
fjc,1013,31.673125,12
fjc,1013,53.150094,13
fjc,1014,-21.618155,1
fjc,1014,-60.341876,2
fjc,1014,-48.031186,3
fjc,1014,-53.508113,4
fjc,1014,-47.314186,5
fjc,1014,-21.348632,6
fjc,1014,103.671112,7
fjc,1014,107.469037,8
fjc,1014,-90.050918,9
fjc,1014,-29.386922,10
fjc,1014,17.764920,11
fjc,1014,31.671870,12
fjc,1014,53.143029,13
fjc,1015,-21.617447,1
fjc,1015,-60.336911,2
fjc,1015,-48.031156,3
fjc,1015,-53.504599,4
fjc,1015,-47.312721,5
fjc,1015,-21.345399,6
fjc,1015,103.663104,7
fjc,1015,107.468436,8
fjc,1015,-90.047100,9
fjc,1015,-29.387990,10
fjc,1015,17.764143,11
fjc,1015,31.671920,12
fjc,1015,53.138717,13
fjc,1016,-21.618249,1
fjc,1016,-60.336250,2
fjc,1016,-48.033212,3
fjc,1016,-53.505596,4
fjc,1016,-47.313266,5
fjc,1016,-21.347713,6
fjc,1016,103.662118,7
fjc,1016,107.467662,8
fjc,1016,-90.045373,9
fjc,1016,-29.386404,10
fjc,1016,17.766410,11
fjc,1016,31.670990,12
fjc,1016,53.141685,13
fjc,1017,-21.615820,1
fjc,1017,-60.335174,2
fjc,1017,-48.033350,3
fjc,1017,-53.507490,4
fjc,1017,-47.313930,5
fjc,1017,-21.346614,6
fjc,1017,103.670482,7
fjc,1017,107.476455,8
fjc,1017,-90.049757,9
fjc,1017,-29.389814,10
fjc,1017,17.767977,11
fjc,1017,31.672098,12
fjc,1017,53.140608,13
fjc,1018,-21.616290,1
fjc,1018,-60.337597,2
fjc,1018,-48.031573,3
fjc,1018,-53.505670,4
fjc,1018,-47.312760,5
fjc,1018,-21.350452,6
fjc,1018,103.671262,7
fjc,1018,107.470051,8
fjc,1018,-90.043605,9
fjc,1018,-29.388997,10
fjc,1018,17.770852,11
fjc,1018,31.666747,12
fjc,1018,53.143761,13
fjc,1019,-21.618561,1
fjc,1019,-60.338474,2
fjc,1019,-48.031595,3
fjc,1019,-53.505155,4
fjc,1019,-47.313214,5
fjc,1019,-21.354015,6
fjc,1019,103.670907,7
fjc,1019,107.464559,8
fjc,1019,-90.042019,9
fjc,1019,-29.384247,10
fjc,1019,17.771473,11
fjc,1019,31.664382,12
fjc,1019,53.147800,13
fjc,1020,-21.618663,1
fjc,1020,-60.339223,2
fjc,1020,-48.029495,3
fjc,1020,-53.505148,4
fjc,1020,-47.311712,5
fjc,1020,-21.358723,6
fjc,1020,103.670665,7
fjc,1020,107.461110,8
fjc,1020,-90.037559,9
fjc,1020,-29.385062,10
fjc,1020,17.774696,11
fjc,1020,31.661654,12
fjc,1020,53.151741,13
fjc,1021,-21.618765,1
fjc,1021,-60.343485,2
fjc,1021,-48.028266,3
fjc,1021,-53.502563,4
fjc,1021,-47.307924,5
fjc,1021,-21.358208,6
fjc,1021,103.666313,7
fjc,1021,107.463815,8
fjc,1021,-90.035612,9
fjc,1021,-29.391686,10
fjc,1021,17.779296,11
fjc,1021,31.664805,12
fjc,1021,53.150156,13
fjc,1022,-21.616956,1
fjc,1022,-60.346929,2
fjc,1022,-48.027726,3
fjc,1022,-53.505402,4
fjc,1022,-47.307704,5
fjc,1022,-21.361248,6
fjc,1022,103.675274,7
fjc,1022,107.471714,8
fjc,1022,-90.039690,9
fjc,1022,-29.397491,10
fjc,1022,17.784224,11
fjc,1022,31.667950,12
fjc,1022,53.153178,13
fjc,1023,-21.616122,1
fjc,1023,-60.345073,2
fjc,1023,-48.028812,3
fjc,1023,-53.508383,4
fjc,1023,-47.309678,5
fjc,1023,-21.359738,6
fjc,1023,103.677085,7
fjc,1023,107.472942,8
fjc,1023,-90.042867,9
fjc,1023,-29.396611,10
fjc,1023,17.780550,11
fjc,1023,31.669026,12
fjc,1023,53.152413,13
fjc,1024,-21.615837,1
fjc,1024,-60.345806,2
fjc,1024,-48.029399,3
fjc,1024,-53.507607,4
fjc,1024,-47.308979,5
fjc,1024,-21.357999,6
fjc,1024,103.672964,7
fjc,1024,107.476925,8
fjc,1024,-90.047078,9
fjc,1024,-29.397498,10
fjc,1024,17.778517,11
fjc,1024,31.673728,12
fjc,1024,53.150510,13
fjc,1025,-21.617191,1
fjc,1025,-60.348107,2
fjc,1025,-48.027176,3
fjc,1025,-53.504588,4
fjc,1025,-47.305563,5
fjc,1025,-21.356740,6
fjc,1025,103.667206,7
fjc,1025,107.472293,8
fjc,1025,-90.042414,9
fjc,1025,-29.396517,10
fjc,1025,17.778777,11
fjc,1025,31.672737,12
fjc,1025,53.148103,13
fjc,1026,-21.620629,1
fjc,1026,-60.361630,2
fjc,1026,-48.031354,3
fjc,1026,-53.510374,4
fjc,1026,-47.308346,5
fjc,1026,-21.363576,6
fjc,1026,103.689613,7
fjc,1026,107.481512,8
fjc,1026,-90.053835,9
fjc,1026,-29.399816,10
fjc,1026,17.788843,11
fjc,1026,31.678755,12
fjc,1026,53.158177,13
fjc,1027,-21.616246,1
fjc,1027,-60.351982,2
fjc,1027,-48.026697,3
fjc,1027,-53.505835,4
fjc,1027,-47.305112,5
fjc,1027,-21.359911,6
fjc,1027,103.671780,7
fjc,1027,107.474506,8
fjc,1027,-90.046217,9
fjc,1027,-29.398308,10
fjc,1027,17.782638,11
fjc,1027,31.675827,12
fjc,1027,53.151151,13
fjc,1028,-21.616074,1
fjc,1028,-60.350648,2
fjc,1028,-48.026587,3
fjc,1028,-53.505349,4
fjc,1028,-47.304960,5
fjc,1028,-21.355586,6
fjc,1028,103.673045,7
fjc,1028,107.476114,8
fjc,1028,-90.048025,9
fjc,1028,-29.395983,10
fjc,1028,17.777160,11
fjc,1028,31.674830,12
fjc,1028,53.146559,13
fjc,1029,-21.619171,1
fjc,1029,-60.350720,2
fjc,1029,-48.031273,3
fjc,1029,-53.509244,4
fjc,1029,-47.309090,5
fjc,1029,-21.357792,6
fjc,1029,103.674504,7
fjc,1029,107.478638,8
fjc,1029,-90.056558,9
fjc,1029,-29.392622,10
fjc,1029,17.775814,11
fjc,1029,31.678938,12
fjc,1029,53.151365,13
fjc,1030,-21.621335,1
fjc,1030,-60.358097,2
fjc,1030,-48.037176,3
fjc,1030,-53.516677,4
fjc,1030,-47.315458,5
fjc,1030,-21.360782,6
fjc,1030,103.697428,7
fjc,1030,107.489977,8
fjc,1030,-90.069477,9
fjc,1030,-29.396132,10
fjc,1030,17.782559,11
fjc,1030,31.685257,12
fjc,1030,53.158521,13
fjc,1031,-21.618934,1
fjc,1031,-60.357011,2
fjc,1031,-48.033069,3
fjc,1031,-53.513976,4
fjc,1031,-47.312234,5
fjc,1031,-21.359060,6
fjc,1031,103.695417,7
fjc,1031,107.487385,8
fjc,1031,-90.061886,9
fjc,1031,-29.400930,10
fjc,1031,17.785028,11
fjc,1031,31.682166,12
fjc,1031,53.154883,13
fjc,1032,-21.620092,1
fjc,1032,-60.356117,2
fjc,1032,-48.032268,3
fjc,1032,-53.518068,4
fjc,1032,-47.313461,5
fjc,1032,-21.360653,6
fjc,1032,103.700310,7
fjc,1032,107.486688,8
fjc,1032,-90.060406,9
fjc,1032,-29.399245,10
fjc,1032,17.784195,11
fjc,1032,31.679421,12
fjc,1032,53.157385,13
fjc,1033,-21.620889,1
fjc,1033,-60.352482,2
fjc,1033,-48.034813,3
fjc,1033,-53.513037,4
fjc,1033,-47.312651,5
fjc,1033,-21.358223,6
fjc,1033,103.694684,7
fjc,1033,107.488721,8
fjc,1033,-90.059743,9
fjc,1033,-29.400673,10
fjc,1033,17.785281,11
fjc,1033,31.680010,12
fjc,1033,53.154590,13
fjc,1034,-21.620554,1
fjc,1034,-60.350752,2
fjc,1034,-48.035892,3
fjc,1034,-53.512725,4
fjc,1034,-47.313889,5
fjc,1034,-21.358608,6
fjc,1034,103.696212,7
fjc,1034,107.491963,8
fjc,1034,-90.062040,9
fjc,1034,-29.401573,10
fjc,1034,17.787211,11
fjc,1034,31.680212,12
fjc,1034,53.155306,13
fjc,1035,-21.618833,1
fjc,1035,-60.354052,2
fjc,1035,-48.037909,3
fjc,1035,-53.513953,4
fjc,1035,-47.314893,5
fjc,1035,-21.358441,6
fjc,1035,103.706830,7
fjc,1035,107.502956,8
fjc,1035,-90.067363,9
fjc,1035,-29.409066,10
fjc,1035,17.791672,11
fjc,1035,31.683155,12
fjc,1035,53.155689,13
fjc,1036,-21.619096,1
fjc,1036,-60.349939,2
fjc,1036,-48.034677,3
fjc,1036,-53.510241,4
fjc,1036,-47.311221,5
fjc,1036,-21.357245,6
fjc,1036,103.687373,7
fjc,1036,107.489297,8
fjc,1036,-90.055928,9
fjc,1036,-29.405592,10
fjc,1036,17.787933,11
fjc,1036,31.678389,12
fjc,1036,53.152604,13
fjc,1037,-21.614209,1
fjc,1037,-60.345096,2
fjc,1037,-48.028840,3
fjc,1037,-53.504420,4
fjc,1037,-47.307052,5
fjc,1037,-21.354671,6
fjc,1037,103.680854,7
fjc,1037,107.481167,8
fjc,1037,-90.043416,9
fjc,1037,-29.405715,10
fjc,1037,17.784426,11
fjc,1037,31.668699,12
fjc,1037,53.146118,13
fjc,1038,-21.618277,1
fjc,1038,-60.352966,2
fjc,1038,-48.034365,3
fjc,1038,-53.509640,4
fjc,1038,-47.312219,5
fjc,1038,-21.355611,6
fjc,1038,103.700042,7
fjc,1038,107.491407,8
fjc,1038,-90.057005,9
fjc,1038,-29.406342,10
fjc,1038,17.785826,11
fjc,1038,31.674311,12
fjc,1038,53.150800,13
fjc,1039,-21.613993,1
fjc,1039,-60.338590,2
fjc,1039,-48.024333,3
fjc,1039,-53.496533,4
fjc,1039,-47.300743,5
fjc,1039,-21.348505,6
fjc,1039,103.654990,7
fjc,1039,107.466443,8
fjc,1039,-90.032382,9
fjc,1039,-29.399715,10
fjc,1039,17.774751,11
fjc,1039,31.663271,12
fjc,1039,53.136417,13
fjc,1040,-21.611411,1
fjc,1040,-60.336417,2
fjc,1040,-48.024285,3
fjc,1040,-53.494533,4
fjc,1040,-47.299946,5
fjc,1040,-21.346202,6
fjc,1040,103.656712,7
fjc,1040,107.468649,8
fjc,1040,-90.032573,9
fjc,1040,-29.398542,10
fjc,1040,17.773268,11
fjc,1040,31.660765,12
fjc,1040,53.133062,13
fjc,1041,-21.611709,1
fjc,1041,-60.336647,2
fjc,1041,-48.025045,3
fjc,1041,-53.494262,4
fjc,1041,-47.300893,5
fjc,1041,-21.347959,6
fjc,1041,103.664146,7
fjc,1041,107.470994,8
fjc,1041,-90.032819,9
fjc,1041,-29.400579,10
fjc,1041,17.777289,11
fjc,1041,31.658762,12
