Step,rnd,unique
33,0.700,7.000
33,0.600,3.000
33,0.900,7.000
33,0.900,8.000
33,0.600,2.000
33,1.000,7.000
33,0.600,2.000
33,0.900,9.000
33,0.600,4.000
33,0.900,5.000
33,0.400,3.000
33,0.700,7.000
33,0.800,2.000
33,0.700,4.000
33,0.600,2.000
33,0.500,4.000
33,0.700,2.000
33,0.800,2.000
33,0.800,4.000
33,0.900,5.000
33,0.700,4.000
33,0.500,5.000
33,0.600,1.000
33,0.700,6.000
33,0.500,1.000
33,0.900,1.000
33,0.500,4.000
33,0.700,7.000
33,0.900,9.000
33,0.500,4.000
33,0.800,4.000
33,0.800,1.000
33,0.800,3.000
33,0.800,6.000
33,0.700,5.000
33,0.800,5.000
33,0.400,1.000
33,0.500,5.000
33,0.800,3.000
33,0.600,6.000
33,0.600,4.000
33,0.700,6.000
33,0.900,8.000
33,1.000,4.000
33,0.600,4.000
33,0.500,2.000
33,0.800,7.000
33,0.500,2.000
33,0.700,5.000
33,0.700,2.000
33,0.800,5.000
33,0.500,3.000
33,0.900,9.000
33,0.600,4.000
33,0.800,3.000
33,0.600,1.000
33,0.400,2.000
33,0.800,5.000
33,0.700,1.000
33,0.700,2.000
33,0.600,3.000
33,0.900,9.000
33,0.700,1.000
33,0.600,4.000
33,0.600,5.000
33,0.700,2.000
33,0.600,1.000
33,0.900,2.000
33,0.600,4.000
33,0.700,2.000
33,0.500,2.000
33,0.900,9.000
33,0.700,6.000
33,0.600,5.000
33,0.800,8.000
33,0.600,3.000
33,1.000,7.000
33,0.700,4.000
33,0.900,8.000
33,0.800,8.000
33,0.700,2.000
33,0.600,6.000
33,0.500,2.000
33,0.700,3.000
33,0.700,4.000
33,0.600,2.000
33,0.700,3.000
33,0.700,6.000
33,0.700,1.000
33,0.700,1.000
33,0.600,1.000
33,0.800,6.000
33,0.900,4.000
33,0.700,1.000
33,0.800,6.000
33,0.600,4.000
33,0.700,2.000
33,0.700,6.000
33,0.700,4.000
33,0.700,4.000
33,0.500,4.000
33,0.700,5.000
33,0.500,5.000
33,0.700,1.000
33,0.600,3.000
33,0.600,1.000
33,0.800,3.000
33,0.700,2.000
33,0.600,1.000
33,0.700,2.000
33,0.900,8.000
33,0.700,6.000
33,0.900,6.000
33,0.600,4.000
33,0.800,8.000
33,0.800,8.000
33,0.600,5.000
33,0.600,2.000
33,0.800,2.000
33,0.600,2.000
33,1.000,1.000
33,0.800,8.000
33,1.000,6.000
33,0.700,4.000
33,0.500,2.000
33,0.700,1.000
33,0.500,1.000
33,0.600,4.000
33,0.800,2.000
34,0.600,3.000
34,0.700,5.000
34,0.600,3.000
34,0.700,6.000
34,0.600,5.000
34,0.900,8.000
34,0.700,2.000
34,0.600,6.000
34,0.600,1.000
34,0.800,7.000
34,0.700,3.000
34,0.800,5.000
34,0.600,3.000
34,0.800,6.000
34,0.800,1.000
34,0.900,9.000
34,0.800,7.000
34,0.800,7.000
34,0.800,8.000
34,0.500,2.000
34,0.600,1.000
34,0.800,6.000
34,0.600,5.000
34,0.500,3.000
34,0.800,6.000
34,0.900,6.000
34,0.600,5.000
34,0.500,1.000
34,0.700,1.000
34,0.700,3.000
34,0.800,2.000
34,0.800,2.000
34,0.600,1.000
34,0.700,4.000
34,0.800,1.000
34,0.600,2.000
34,0.900,7.000
34,0.800,8.000
34,0.800,6.000
34,0.600,5.000
34,0.700,5.000
34,0.600,1.000
34,0.800,2.000
34,0.800,6.000
34,0.900,2.000
34,0.500,2.000
34,0.900,1.000
34,0.700,4.000
34,0.600,4.000
34,0.600,2.000
34,0.800,6.000
34,0.700,1.000
34,0.800,8.000
34,0.700,6.000
34,0.600,5.000
34,0.700,7.000
34,0.700,6.000
34,0.700,6.000
34,0.800,5.000
34,0.800,8.000
34,0.500,3.000
34,0.800,7.000
34,0.800,8.000
34,0.800,5.000
34,0.900,7.000
34,0.500,3.000
34,1.000,7.000
34,0.700,6.000
34,0.900,8.000
34,0.600,5.000
34,0.700,6.000
34,0.400,3.000
34,0.800,6.000
34,0.900,9.000
34,0.900,5.000
34,0.600,5.000
34,0.800,8.000
34,0.500,1.000
34,0.600,1.000
34,0.800,6.000
34,0.800,7.000
34,0.700,2.000
34,0.900,9.000
34,0.700,3.000
34,0.600,6.000
34,0.700,5.000
34,0.700,4.000
34,0.600,1.000
34,0.700,2.000
34,0.800,6.000
34,0.800,4.000
34,0.900,7.000
34,1.000,6.000
34,0.400,1.000
34,0.700,3.000
34,0.500,4.000
34,0.800,6.000
34,0.800,5.000
34,0.800,2.000
34,0.700,3.000
34,0.600,2.000
34,0.700,4.000
34,0.700,5.000
34,0.600,1.000
34,0.500,3.000
34,0.600,4.000
34,0.800,4.000
34,0.600,1.000
34,0.800,4.000
34,0.600,5.000
34,0.600,5.000
34,0.700,3.000
34,0.600,5.000
34,0.500,5.000
34,0.600,4.000
34,0.800,4.000
34,0.700,6.000
34,0.800,4.000
34,0.500,5.000
34,0.900,8.000
34,0.700,7.000
34,0.900,7.000
34,0.700,5.000
34,0.700,6.000
34,0.700,6.000
34,0.700,1.000
34,0.700,6.000
34,0.800,5.000
34,0.700,7.000
34,0.600,2.000
34,0.900,8.000
34,0.600,2.000
34,0.600,1.000
34,0.700,3.000
34,0.500,1.000
34,0.900,7.000
34,0.700,5.000
34,0.800,5.000
34,0.500,5.000
34,0.600,6.000
34,0.700,3.000
34,0.600,4.000
34,0.900,4.000
34,0.500,4.000
34,0.800,5.000
34,0.700,5.000
34,0.500,5.000
34,0.900,6.000
34,0.600,5.000
34,0.600,2.000
34,0.600,5.000
34,0.500,4.000
34,0.900,7.000
34,0.600,2.000
34,0.900,5.000
34,0.600,4.000
34,0.500,5.000
34,0.600,1.000
34,0.600,1.000
34,0.700,5.000
34,0.800,7.000
34,0.900,9.000
34,0.600,3.000
34,0.700,7.000
34,0.700,1.000
34,0.700,1.000
34,0.600,6.000
34,0.500,4.000
34,0.800,4.000
34,0.500,3.000
34,0.800,2.000
34,0.600,5.000
34,0.600,3.000
34,0.600,3.000
34,0.600,4.000
34,0.700,5.000
34,0.900,9.000
34,0.600,2.000
34,0.800,7.000
34,0.800,2.000
34,0.700,6.000
34,0.900,7.000
34,0.800,4.000
34,0.700,3.000
34,0.700,2.000
34,0.700,1.000
34,0.600,4.000
34,0.700,1.000
34,0.700,3.000
34,0.900,2.000
34,0.800,1.000
34,0.700,6.000
34,0.800,4.000
34,0.700,4.000
34,0.800,6.000
34,0.700,1.000
34,0.800,4.000
34,0.600,2.000
34,0.600,3.000
34,0.900,7.000
34,0.800,5.000
34,0.800,7.000
34,0.700,4.000
34,0.900,8.000
34,0.600,1.000
34,0.800,7.000
34,0.600,1.000
34,0.700,2.000
34,0.700,6.000
34,0.700,3.000
34,0.700,3.000
34,0.700,2.000
34,0.600,5.000
34,0.400,4.000
34,0.800,4.000
34,0.800,2.000
34,0.600,4.000
34,0.700,6.000
34,0.700,6.000
34,0.800,5.000
34,0.600,4.000
34,0.700,2.000
34,0.700,6.000
34,1.000,10.000
34,0.600,5.000
34,0.700,3.000
34,0.700,2.000
34,0.800,4.000
34,0.700,5.000
34,0.700,2.000
34,0.600,2.000
34,0.500,2.000
34,0.500,1.000
34,0.700,6.000
34,0.700,3.000
34,0.700,6.000
34,0.600,2.000
34,0.800,2.000
34,0.600,6.000
34,0.900,3.000
34,0.800,7.000
34,0.600,1.000
34,0.600,3.000
34,0.600,3.000
34,0.700,7.000
34,0.700,1.000
34,0.800,7.000
34,0.700,7.000
34,0.800,4.000
34,0.700,6.000
34,0.800,4.000
34,0.800,7.000
34,0.800,1.000
34,0.900,8.000
34,0.700,6.000
34,0.600,4.000
34,0.900,8.000
34,0.600,3.000
34,0.700,6.000
34,0.600,6.000
34,0.800,2.000
34,0.900,7.000
34,0.600,1.000
34,0.500,1.000
34,0.700,7.000
34,0.700,1.000
34,0.800,5.000
34,0.700,7.000
34,0.800,8.000
34,0.700,1.000
34,0.600,4.000
34,0.800,7.000
34,0.600,3.000
34,0.700,6.000
34,0.700,4.000
34,0.600,2.000
34,0.700,5.000
34,0.700,3.000
34,0.500,4.000
34,0.900,7.000
34,0.900,7.000
34,0.800,5.000
34,0.900,9.000
34,0.700,3.000
34,0.800,2.000
34,0.800,7.000
34,0.900,4.000
34,0.800,2.000
34,0.500,4.000
34,0.700,1.000
34,0.600,6.000
34,0.600,6.000
34,0.800,8.000
34,0.700,1.000
34,0.700,6.000
34,0.600,6.000
34,0.800,1.000
34,1.000,10.000
34,0.800,8.000
34,0.700,6.000
34,0.600,5.000
34,0.900,8.000
34,0.700,7.000
34,0.800,2.000
34,0.900,2.000
34,0.800,5.000
34,0.600,3.000
34,0.700,5.000
34,0.500,4.000
34,0.700,7.000
34,0.400,4.000
34,1.000,8.000
34,0.700,5.000
34,0.700,4.000
34,0.800,7.000
34,0.900,4.000
34,0.700,5.000
34,0.800,4.000
34,0.800,7.000
34,0.900,9.000
34,0.800,6.000
34,0.800,7.000
34,0.700,7.000
34,0.700,1.000
34,0.700,6.000
34,0.500,4.000
34,0.700,6.000
34,0.800,8.000
34,0.700,1.000
34,0.600,3.000
34,0.800,2.000
34,0.700,5.000
34,1.000,8.000
34,0.700,1.000
34,0.900,7.000
34,0.900,7.000
34,0.800,5.000
34,0.800,1.000
34,1.000,3.000
34,0.800,2.000
34,0.900,3.000
34,0.600,1.000
34,0.600,5.000
34,0.800,7.000
34,0.600,3.000
34,0.600,5.000
34,0.700,5.000
34,0.800,6.000
34,0.700,4.000
34,0.900,3.000
34,0.800,3.000
34,0.800,5.000
34,0.700,7.000
34,0.700,7.000
34,0.900,8.000
34,0.600,2.000
34,0.900,3.000
34,0.600,3.000
34,0.700,5.000
34,0.700,1.000
34,0.700,1.000
34,0.800,3.000
34,0.900,9.000
34,0.700,3.000
34,0.800,2.000
34,0.500,4.000
34,0.700,7.000
34,0.800,6.000
34,0.600,4.000
34,0.500,2.000
34,0.800,7.000
34,0.600,3.000
34,0.900,8.000
34,0.900,8.000
34,0.700,3.000
34,0.900,6.000
34,0.500,3.000
34,1.000,10.000
34,0.500,5.000
34,0.800,3.000
34,0.500,3.000
34,0.600,6.000
34,0.800,2.000
34,0.600,3.000
34,0.500,2.000
34,0.600,4.000
34,0.800,2.000
34,0.800,2.000
34,0.800,3.000
34,0.900,5.000
34,0.700,4.000
34,0.600,4.000
34,0.500,1.000
34,0.700,6.000
34,0.500,1.000
34,0.900,1.000
34,0.600,5.000
34,0.700,7.000
34,1.000,10.000
34,0.400,4.000
34,0.800,7.000
34,0.800,1.000
34,0.800,3.000
34,0.800,6.000
34,0.800,4.000
34,0.900,4.000
34,0.500,1.000
34,0.600,5.000
34,0.700,4.000
34,0.700,7.000
34,0.500,3.000
34,0.700,7.000
34,0.900,7.000
34,1.000,5.000
34,0.600,5.000
34,0.600,2.000
34,0.800,6.000
34,0.600,2.000
34,0.700,6.000
34,0.600,1.000
34,0.800,5.000
34,0.500,4.000
34,0.900,8.000
34,0.600,6.000
34,0.800,2.000
34,0.600,4.000
34,0.500,3.000
34,0.800,4.000
34,0.700,1.000
34,0.800,2.000
34,0.600,2.000
34,0.900,9.000
34,0.700,2.000
34,0.700,6.000
34,0.700,5.000
34,0.600,1.000
34,0.600,2.000
34,0.900,2.000
34,0.700,2.000
34,0.600,1.000
34,0.500,3.000
34,0.900,8.000
34,0.700,6.000
34,0.600,6.000
34,0.700,5.000
34,0.600,5.000
34,1.000,8.000
34,0.700,4.000
34,0.900,9.000
34,0.800,8.000
34,0.700,2.000
34,0.600,6.000
34,0.600,2.000
34,0.800,5.000
34,0.700,4.000
34,0.700,4.000
34,0.800,3.000
34,0.700,7.000
34,0.700,1.000
34,0.800,1.000
34,0.600,1.000
34,0.700,7.000
34,0.800,5.000
34,0.800,1.000
34,0.700,7.000
34,0.800,8.000
34,0.800,2.000
34,0.600,6.000
34,0.700,5.000
34,0.700,5.000
34,0.600,4.000
34,0.600,5.000
34,0.400,2.000
34,0.800,1.000
34,0.600,5.000
34,0.600,1.000
34,0.700,2.000
34,0.700,2.000
34,0.600,1.000
34,0.600,2.000
34,0.900,9.000
34,0.700,6.000
34,0.800,5.000
34,0.600,4.000
34,0.800,8.000
34,0.900,9.000
34,0.500,5.000
34,0.700,2.000
34,0.800,2.000
34,0.600,2.000
34,0.900,1.000
34,0.800,8.000
34,0.900,8.000
34,0.800,4.000
34,0.500,2.000
34,0.800,2.000
34,0.600,1.000
34,0.700,4.000
34,0.800,2.000
35,0.700,3.000
35,0.800,5.000
35,0.600,2.000
35,0.800,6.000
35,0.500,5.000
35,0.800,5.000
35,0.700,2.000
35,0.700,7.000
35,0.700,1.000
35,0.800,8.000
35,0.700,2.000
35,0.800,7.000
35,0.700,4.000
35,0.800,7.000
35,0.800,1.000
35,0.900,8.000
35,0.800,8.000
35,0.700,5.000
35,0.800,7.000
35,0.500,3.000
35,0.600,1.000
35,0.800,6.000
35,0.600,3.000
35,0.600,3.000
35,0.800,6.000
35,0.800,4.000
35,0.700,6.000
35,0.500,1.000
35,0.800,1.000
35,0.700,3.000
35,0.800,2.000
35,0.700,2.000
35,0.600,1.000
35,0.700,3.000
35,0.800,4.000
35,0.600,2.000
35,0.800,6.000
35,0.700,7.000
35,0.800,6.000
35,0.600,3.000
35,0.700,4.000
35,0.600,1.000
35,0.800,2.000
35,0.900,8.000
35,1.000,3.000
35,0.500,1.000
35,0.800,4.000
35,0.700,3.000
35,0.700,3.000
35,0.600,2.000
35,0.800,7.000
35,0.700,1.000
35,0.800,8.000
35,0.800,7.000
35,0.800,5.000
35,0.700,6.000
35,0.800,7.000
35,0.800,6.000
35,0.800,3.000
35,0.800,8.000
35,0.600,3.000
35,0.800,7.000
35,0.800,7.000
35,0.800,3.000
35,1.000,9.000
35,0.600,3.000
35,1.000,6.000
35,0.700,7.000
35,0.900,7.000
35,0.700,4.000
35,0.700,6.000
35,0.500,2.000
35,0.800,5.000
35,0.900,9.000
35,0.900,2.000
35,0.600,4.000
35,1.000,10.000
35,0.600,1.000
35,0.500,1.000
35,0.800,6.000
35,0.700,7.000
35,0.700,2.000
35,1.000,9.000
35,0.600,5.000
35,0.600,6.000
35,0.800,5.000
35,0.700,5.000
35,0.700,1.000
35,0.700,1.000
35,0.800,6.000
35,0.800,2.000
35,1.000,6.000
35,0.900,7.000
35,0.500,1.000
35,0.600,3.000
35,0.500,4.000
35,0.800,4.000
35,0.700,7.000
35,0.800,2.000
35,0.800,3.000
35,0.500,2.000
35,0.800,5.000
35,0.700,5.000
35,0.500,1.000
35,0.600,3.000
35,0.600,6.000
35,0.800,5.000
35,0.500,1.000
35,0.800,4.000
35,0.600,5.000
35,0.600,6.000
35,0.600,3.000
35,0.500,5.000
35,0.500,4.000
35,0.700,4.000
35,0.800,5.000
35,0.700,4.000
35,0.900,5.000
35,0.600,5.000
35,0.800,6.000
35,0.800,7.000
35,0.900,6.000
35,0.800,8.000
35,0.800,6.000
35,0.800,6.000
35,0.800,1.000
35,0.700,7.000
35,0.700,4.000
35,0.800,7.000
35,0.700,2.000
35,0.900,7.000
35,0.600,4.000
35,0.600,1.000
35,0.700,3.000
35,0.500,1.000
35,0.800,7.000
35,0.700,5.000
35,0.800,7.000
35,0.500,5.000
35,0.500,3.000
35,0.600,2.000
35,0.600,5.000
35,0.900,6.000
35,0.600,5.000
35,0.900,6.000
35,0.600,3.000
35,0.600,6.000
35,0.800,5.000
35,0.700,6.000
35,0.600,2.000
35,0.600,3.000
35,0.600,4.000
35,0.900,8.000
35,0.600,1.000
35,0.800,5.000
35,0.700,3.000
35,0.500,4.000
35,0.700,1.000
35,0.600,1.000
35,0.800,5.000
35,0.800,5.000
35,0.900,8.000
35,0.500,3.000
35,0.700,7.000
35,0.700,1.000
35,0.700,1.000
35,0.600,6.000
35,0.600,3.000
35,0.800,5.000
35,0.600,2.000
35,0.800,2.000
35,0.500,4.000
35,0.500,3.000
35,0.500,4.000
35,0.600,4.000
35,0.700,2.000
35,1.000,10.000
35,0.500,2.000
35,0.800,6.000
35,0.800,2.000
35,0.700,6.000
35,0.900,7.000
35,0.900,6.000
35,0.700,3.000
35,0.700,2.000
35,0.600,1.000
35,0.600,3.000
35,0.700,1.000
35,0.700,4.000
35,0.900,3.000
35,0.700,1.000
35,0.700,7.000
35,0.900,5.000
35,0.600,6.000
35,0.800,6.000
35,0.700,1.000
35,0.800,4.000
35,0.700,3.000
35,0.600,3.000
35,0.900,6.000
35,0.700,3.000
35,0.900,7.000
35,0.700,3.000
35,0.900,9.000
35,0.600,1.000
35,0.800,8.000
35,0.600,1.000
35,0.800,2.000
35,0.700,4.000
35,0.700,4.000
35,0.700,1.000
35,0.700,2.000
35,0.700,4.000
35,0.500,4.000
35,0.800,6.000
35,0.700,1.000
35,0.700,4.000
35,0.700,7.000
35,0.700,5.000
35,0.700,3.000
35,0.700,5.000
35,0.700,2.000
35,0.700,5.000
35,0.900,9.000
35,0.600,5.000
35,0.800,6.000
35,0.800,2.000
35,0.900,5.000
35,0.900,6.000
35,0.600,2.000
35,0.600,2.000
35,0.500,2.000
35,0.600,1.000
35,0.600,4.000
35,0.700,4.000
35,0.600,6.000
35,0.700,4.000
35,0.900,3.000
35,0.600,6.000
35,0.900,3.000
35,0.700,6.000
35,0.700,1.000
35,0.700,4.000
35,0.600,2.000
35,0.700,7.000
35,0.700,1.000
35,0.800,8.000
35,0.600,3.000
35,0.800,5.000
35,0.600,5.000
35,0.700,5.000
35,0.700,6.000
35,0.800,1.000
35,1.000,8.000
35,0.700,6.000
35,0.600,4.000
35,0.800,7.000
35,0.700,3.000
35,0.800,7.000
35,0.700,6.000
35,0.700,2.000
35,0.900,7.000
35,0.600,1.000
35,0.500,1.000
35,0.700,6.000
35,0.800,2.000
35,0.700,6.000
35,0.700,7.000
35,0.800,7.000
35,0.700,1.000
35,0.700,5.000
35,0.800,6.000
35,0.500,1.000
35,0.700,6.000
35,0.700,6.000
35,0.600,2.000
35,0.700,4.000
35,0.700,3.000
35,0.600,4.000
35,0.800,7.000
35,0.900,8.000
35,0.900,6.000
35,0.900,9.000
35,0.700,6.000
35,0.700,1.000
35,0.900,8.000
35,0.900,3.000
35,0.800,2.000
35,0.500,4.000
35,0.600,1.000
35,0.700,6.000
35,0.600,5.000
35,0.800,8.000
35,0.800,1.000
35,0.600,6.000
35,0.700,7.000
35,0.900,1.000
35,1.000,9.000
35,0.800,6.000
35,0.700,4.000
35,0.700,5.000
35,0.900,8.000
35,0.700,5.000
35,0.800,2.000
35,0.900,2.000
35,0.800,6.000
35,0.700,3.000
35,0.700,4.000
35,0.400,4.000
35,0.700,6.000
35,0.400,4.000
35,1.000,6.000
35,0.700,7.000
35,0.700,4.000
35,0.900,9.000
35,0.900,3.000
35,0.700,7.000
35,0.800,5.000
35,0.900,3.000
35,0.900,9.000
35,0.800,6.000
35,0.900,7.000
35,0.800,8.000
35,0.700,1.000
35,0.600,5.000
35,0.400,3.000
35,0.600,5.000
35,0.800,6.000
35,0.700,1.000
35,0.600,4.000
35,0.800,2.000
35,0.700,6.000
35,1.000,8.000
35,0.700,1.000
35,0.900,5.000
35,0.900,6.000
35,0.900,6.000
35,0.800,1.000
35,1.000,3.000
35,0.800,2.000
35,0.900,4.000
35,0.600,1.000
35,0.500,2.000
35,0.800,6.000
35,0.600,2.000
35,0.600,6.000
35,0.700,7.000
35,0.700,5.000
35,0.600,3.000
35,0.800,6.000
35,0.800,3.000
35,0.800,2.000
35,0.800,5.000
35,0.700,6.000
35,0.900,8.000
35,0.800,3.000
35,0.900,3.000
35,0.600,2.000
35,0.600,2.000
35,0.600,1.000
35,0.700,1.000
35,0.800,3.000
35,0.900,8.000
35,0.700,2.000
35,0.800,2.000
35,0.500,4.000
35,0.700,5.000
35,0.800,8.000
35,0.500,2.000
35,0.600,2.000
35,0.800,5.000
35,0.700,3.000
35,0.900,6.000
35,0.900,9.000
35,0.800,4.000
35,0.700,4.000
35,0.500,2.000
35,1.000,10.000
35,0.600,4.000
35,0.800,4.000
35,0.500,2.000
35,0.600,6.000
35,0.800,2.000
35,0.500,5.000
35,0.500,3.000
35,0.600,4.000
35,0.900,3.000
35,0.800,2.000
35,0.700,3.000
35,0.900,3.000
35,0.700,4.000
35,0.500,5.000
35,0.500,1.000
35,0.700,5.000
35,0.500,1.000
35,0.800,2.000
35,0.600,4.000
35,0.700,6.000
35,1.000,10.000
35,0.500,3.000
35,0.800,6.000
35,0.800,1.000
35,0.800,4.000
35,0.700,6.000
35,0.700,5.000
35,0.900,5.000
35,0.600,1.000
35,0.500,4.000
35,0.800,4.000
35,0.800,8.000
35,0.500,3.000
35,0.700,7.000
35,0.900,8.000
35,0.900,4.000
35,0.700,6.000
35,0.700,2.000
35,0.800,6.000
35,0.600,2.000
35,0.800,5.000
35,0.600,1.000
35,0.800,4.000
35,0.600,4.000
35,0.900,9.000
35,0.700,5.000
35,0.800,3.000
35,0.700,2.000
35,0.500,2.000
35,0.800,5.000
35,0.700,1.000
35,0.900,2.000
35,0.600,3.000
35,0.900,7.000
35,0.600,2.000
35,0.700,5.000
35,0.700,4.000
35,0.600,3.000
35,0.600,2.000
35,0.900,2.000
35,0.700,2.000
35,0.600,2.000
35,0.500,3.000
35,0.800,7.000
35,0.700,6.000
35,0.600,5.000
35,0.800,8.000
35,0.700,4.000
35,1.000,8.000
35,0.700,5.000
35,0.900,9.000
35,0.800,8.000
35,0.600,1.000
35,0.600,5.000
35,0.800,3.000
35,0.900,4.000
35,0.800,5.000
35,0.600,3.000
35,0.800,3.000
35,0.800,7.000
35,0.700,1.000
35,0.700,1.000
35,0.600,1.000
35,0.800,6.000
35,0.800,5.000
35,0.700,1.000
35,0.600,6.000
35,0.800,7.000
35,0.800,3.000
35,0.600,6.000
35,0.700,7.000
35,0.700,6.000
35,0.700,6.000
35,0.700,5.000
35,0.400,2.000
35,0.800,1.000
35,0.500,3.000
35,0.600,1.000
35,0.700,2.000
35,0.700,2.000
35,0.500,1.000
35,0.700,2.000
35,0.900,9.000
35,0.700,5.000
35,0.900,4.000
35,0.500,5.000
35,0.800,8.000
35,1.000,9.000
35,0.600,5.000
35,0.800,2.000
35,0.700,5.000
35,0.700,2.000
35,0.800,1.000
35,0.800,7.000
35,0.800,7.000
35,0.800,5.000
35,0.600,2.000
35,0.700,3.000
35,0.500,1.000
35,0.600,4.000
35,0.800,2.000
36,0.800,3.000
36,0.800,5.000
36,0.600,3.000
36,0.700,5.000
36,0.400,3.000
36,0.700,6.000
36,0.700,2.000
36,0.800,8.000
36,0.700,2.000
36,0.800,8.000
36,0.800,3.000
36,0.800,6.000
36,0.700,4.000
36,0.800,5.000
36,0.800,1.000
36,0.800,7.000
36,0.900,9.000
36,0.700,6.000
36,0.800,8.000
36,0.600,2.000
36,0.600,1.000
36,0.800,8.000
36,0.600,4.000
36,0.600,3.000
36,0.900,7.000
36,0.700,6.000
36,0.700,6.000
36,0.600,1.000
36,0.800,1.000
36,0.600,6.000
36,0.800,2.000
36,0.800,2.000
36,0.700,1.000
36,0.800,4.000
36,0.700,2.000
36,0.700,2.000
36,0.800,3.000
36,0.800,7.000
36,0.900,6.000
36,0.500,4.000
36,0.700,6.000
36,0.600,1.000
36,0.900,3.000
36,0.900,9.000
36,1.000,3.000
36,0.500,1.000
36,0.700,1.000
36,0.700,2.000
36,0.800,3.000
36,0.600,2.000
36,0.800,6.000
36,0.800,2.000
36,0.800,5.000
36,0.800,5.000
36,0.700,5.000
36,0.700,5.000
36,0.900,7.000
36,0.800,8.000
36,0.800,4.000
36,0.700,5.000
36,0.600,4.000
36,0.700,7.000
36,0.800,6.000
36,0.800,2.000
36,0.900,8.000
36,0.600,2.000
36,0.900,7.000
36,0.700,5.000
36,0.800,8.000
36,0.600,5.000
36,0.800,7.000
36,0.500,3.000
36,0.700,4.000
36,0.800,8.000
36,0.800,2.000
36,0.600,5.000
36,1.000,10.000
36,0.600,1.000
36,0.400,1.000
36,0.900,8.000
36,0.700,6.000
36,0.700,3.000
36,1.000,8.000
36,0.600,4.000
36,0.700,6.000
36,0.800,7.000
36,0.600,5.000
36,0.700,1.000
36,0.700,1.000
36,0.800,6.000
36,0.700,2.000
36,1.000,7.000
36,0.900,8.000
36,0.600,1.000
36,0.600,4.000
36,0.600,5.000
36,0.700,3.000
36,0.700,4.000
36,0.700,2.000
36,0.800,3.000
36,0.600,2.000
36,0.800,2.000
36,0.700,7.000
36,0.700,2.000
36,0.600,2.000
36,0.700,6.000
36,0.900,7.000
36,0.600,1.000
36,0.700,3.000
36,0.700,5.000
36,0.800,8.000
36,0.600,3.000
36,0.600,5.000
36,0.500,5.000
36,0.700,3.000
36,0.800,4.000
36,0.800,5.000
36,0.800,5.000
36,0.600,5.000
36,0.700,4.000
36,0.700,7.000
36,0.900,6.000
36,0.800,8.000
36,0.800,5.000
36,0.800,5.000
36,0.700,1.000
36,0.800,8.000
36,0.600,4.000
36,0.800,4.000
36,0.700,2.000
36,0.800,5.000
36,0.800,3.000
36,0.500,1.000
36,0.700,2.000
36,0.600,2.000
36,0.800,7.000
36,0.800,6.000
36,0.800,6.000
36,0.600,4.000
36,0.500,5.000
36,0.600,2.000
36,0.600,4.000
36,0.900,7.000
36,0.600,3.000
36,0.800,5.000
36,0.700,4.000
36,0.600,6.000
36,0.800,6.000
36,0.700,4.000
36,0.600,2.000
36,0.500,5.000
36,0.700,4.000
36,0.900,7.000
36,0.700,1.000
36,0.700,3.000
36,0.700,5.000
36,0.500,4.000
36,0.700,1.000
36,0.700,1.000
36,0.800,6.000
36,0.700,5.000
36,0.900,9.000
36,0.400,4.000
36,0.900,8.000
36,0.700,1.000
36,0.800,1.000
36,0.700,4.000
36,0.600,3.000
36,0.800,4.000
36,0.500,3.000
36,0.800,3.000
36,0.600,4.000
36,0.400,2.000
36,0.500,3.000
36,0.600,5.000
36,0.800,2.000
36,1.000,10.000
36,0.600,2.000
36,0.800,8.000
36,0.800,2.000
36,0.700,6.000
36,0.800,8.000
36,0.800,6.000
36,0.800,3.000
36,0.700,2.000
36,0.600,1.000
36,0.700,2.000
36,0.600,1.000
36,0.700,4.000
36,0.900,3.000
36,0.700,1.000
36,0.600,6.000
36,0.900,6.000
36,0.500,5.000
36,0.800,7.000
36,0.600,1.000
36,0.800,5.000
36,0.700,4.000
36,0.500,3.000
36,0.800,7.000
36,0.700,5.000
36,0.900,9.000
36,0.600,3.000
36,0.800,7.000
36,0.500,1.000
36,0.900,9.000
36,0.700,1.000
36,1.000,3.000
36,0.600,6.000
36,0.800,4.000
36,0.800,1.000
36,0.600,2.000
36,0.700,6.000
36,0.700,7.000
36,0.900,6.000
36,0.800,1.000
36,0.800,4.000
36,0.700,7.000
36,0.700,5.000
36,0.700,3.000
36,0.800,6.000
36,0.700,2.000
36,0.800,8.000
36,0.900,9.000
36,0.500,3.000
36,0.800,7.000
36,0.800,2.000
36,0.900,5.000
36,0.900,6.000
36,0.700,2.000
36,0.600,3.000
36,0.700,3.000
36,0.700,1.000
36,0.600,4.000
36,0.800,4.000
36,0.600,5.000
36,0.800,6.000
36,0.800,2.000
36,0.700,6.000
36,0.900,2.000
36,0.800,8.000
36,0.700,1.000
36,0.700,4.000
36,0.600,2.000
36,0.800,6.000
36,0.700,1.000
36,0.700,7.000
36,0.700,4.000
36,0.800,2.000
36,0.500,5.000
36,0.800,4.000
36,0.700,6.000
36,0.700,1.000
36,1.000,8.000
36,0.700,6.000
36,0.700,3.000
36,0.800,6.000
36,0.800,2.000
36,0.700,4.000
36,0.800,6.000
36,0.700,2.000
36,0.900,6.000
36,0.700,1.000
36,0.600,1.000
36,0.800,6.000
36,0.800,2.000
36,0.700,6.000
36,0.700,5.000
36,0.900,9.000
36,0.700,1.000
36,0.700,6.000
36,0.800,5.000
